Multi-GPU support is disabled. Using a single GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/fineweb10B/fineweb_train_*.bin            |
| val data pattern      | dev/data/fineweb10B/fineweb_val_*.bin              |
| output log dir        | log124M                                            |
| checkpoint_every      | 5000                                               |
| resume                | 0                                                  |
| micro batch size B    | 32                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 6.000000e-04                                       |
| warmup iterations     | 700                                                |
| final LR fraction     | 0.000000e+00                                       |
| weight decay          | 1.000000e-01                                       |
| skip update lossz     | 0.000000                                           |
| skip update gradz     | 0.000000                                           |
| max_steps             | -1                                                 |
| val_loss_every        | 250                                                |
| val_max_steps         | 20                                                 |
| sample_every          | 20000                                              |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
| use_master_weights    | enabled                                            |
| gelu_fusion           | 0                                                  |
| recompute             | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA A100-PCIE-40GB                              |
| peak TFlops           | 312.0                                              |
| precision             | BF16                                               |
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 19560                                              |
| val_num_batches       | 20                                                 |
+-----------------------+----------------------------------------------------+
| run hellaswag         | yes                                                |
+-----------------------+----------------------------------------------------+
| num_processes         | 1                                                  |
| zero_stage            | 1                                                  |
+-----------------------+----------------------------------------------------+
num_parameters: 124475904 => bytes: 248951808
allocated 237 MiB for model parameters
batch_size B=32 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=16
---
WARNING: Failed to open the tokenizer file gpt2_tokenizer.bin
The Tokenizer is a new feature added April 14 2024.
Re-run `python train_gpt2.py` to write it
---
allocating 237 MiB for parameter gradients
allocating 19806 MiB for activations
allocating 474 MiB for AdamW optimizer state m
allocating 474 MiB for AdamW optimizer state v
allocating 474 MiB for master copy of params
device memory usage: 22198 MiB / 40338 MiB
memory per sequence: 618 MiB
 -> estimated maximum batch size: 61
val loss 11.008742
step    1/19560 | loss 11.010252 (+nanz)| norm 15.1374 (+nanz)| lr 8.57e-07 | 4621.47 ms | 29.2% bf16 MFU | 113446 tok/s
step  273/19560 | loss 6.084623 (-1.49z)| norm 0.7550 (-0.86z)| lr 2.34e-04 | 4178.55 ms | 32.3% bf16 MFU | 125317 tok/s
step  274/19560 | loss 6.038417 (-1.76z)| norm 0.7001 (-1.12z)| lr 2.35e-04 | 4162.83 ms | 32.4% bf16 MFU | 125349 tok/s
step  275/19560 | loss 6.104932 (-1.32z)| norm 0.8115 (-0.59z)| lr 2.36e-04 | 4184.87 ms | 32.3% bf16 MFU | 125345 tok/s
step  276/19560 | loss 6.031767 (-1.77z)| norm 1.0080 (+0.35z)| lr 2.37e-04 | 4163.09 ms | 32.4% bf16 MFU | 125375 tok/s
step  277/19560 | loss 6.026074 (-1.78z)| norm 1.0053 (+0.34z)| lr 2.37e-04 | 4172.32 ms | 32.4% bf16 MFU | 125389 tok/s
step  278/19560 | loss 6.041319 (-1.66z)| norm 1.1026 (+0.81z)| lr 2.38e-04 | 4175.30 ms | 32.3% bf16 MFU | 125398 tok/s
step  279/19560 | loss 6.058398 (-1.53z)| norm 0.9410 (+0.03z)| lr 2.39e-04 | 4184.89 ms | 32.3% bf16 MFU | 125392 tok/s
step  280/19560 | loss 6.056643 (-1.52z)| norm 0.7954 (-0.68z)| lr 2.40e-04 | 4165.88 ms | 32.4% bf16 MFU | 125415 tok/s
step  281/19560 | loss 6.061846 (-1.46z)| norm 0.8817 (-0.24z)| lr 2.41e-04 | 4182.79 ms | 32.3% bf16 MFU | 125412 tok/s
step  282/19560 | loss 6.049668 (-1.52z)| norm 0.8425 (-0.44z)| lr 2.42e-04 | 4170.05 ms | 32.4% bf16 MFU | 125427 tok/s
step  283/19560 | loss 5.998260 (-1.83z)| norm 0.6586 (-1.37z)| lr 2.43e-04 | 4180.77 ms | 32.3% bf16 MFU | 125426 tok/s
step  284/19560 | loss 6.057266 (-1.43z)| norm 0.7761 (-0.77z)| lr 2.43e-04 | 4160.51 ms | 32.5% bf16 MFU | 125456 tok/s
step  285/19560 | loss 6.047146 (-1.48z)| norm 0.9486 (+0.11z)| lr 2.44e-04 | 4186.47 ms | 32.3% bf16 MFU | 125445 tok/s
step  286/19560 | loss 5.971049 (-1.95z)| norm 1.0238 (+0.49z)| lr 2.45e-04 | 4167.00 ms | 32.4% bf16 MFU | 125463 tok/s
step  287/19560 | loss 5.988630 (-1.80z)| norm 0.8843 (-0.20z)| lr 2.46e-04 | 4172.37 ms | 32.4% bf16 MFU | 125473 tok/s
step  288/19560 | loss 6.034809 (-1.47z)| norm 0.8872 (-0.20z)| lr 2.47e-04 | 4175.23 ms | 32.3% bf16 MFU | 125478 tok/s
step  289/19560 | loss 6.044781 (-1.39z)| norm 0.8051 (-0.62z)| lr 2.48e-04 | 4171.64 ms | 32.4% bf16 MFU | 125488 tok/s
step  290/19560 | loss 6.014321 (-1.58z)| norm 0.7778 (-0.75z)| lr 2.49e-04 | 4170.11 ms | 32.4% bf16 MFU | 125500 tok/s
step  291/19560 | loss 6.011685 (-1.57z)| norm 0.8230 (-0.50z)| lr 2.49e-04 | 4181.94 ms | 32.3% bf16 MFU | 125493 tok/s
step  292/19560 | loss 6.011129 (-1.56z)| norm 1.0008 (+0.47z)| lr 2.50e-04 | 4167.09 ms | 32.4% bf16 MFU | 125510 tok/s
step  293/19560 | loss 6.034459 (-1.38z)| norm 0.9089 (-0.03z)| lr 2.51e-04 | 4182.01 ms | 32.3% bf16 MFU | 125502 tok/s
step  294/19560 | loss 5.989864 (-1.66z)| norm 0.6756 (-1.28z)| lr 2.52e-04 | 4156.41 ms | 32.5% bf16 MFU | 125534 tok/s
step  295/19560 | loss 6.018467 (-1.45z)| norm 0.7249 (-1.01z)| lr 2.53e-04 | 4181.26 ms | 32.3% bf16 MFU | 125527 tok/s
step  296/19560 | loss 5.999021 (-1.56z)| norm 0.7301 (-0.96z)| lr 2.54e-04 | 4160.83 ms | 32.4% bf16 MFU | 125551 tok/s
step  297/19560 | loss 5.942707 (-1.91z)| norm 0.8168 (-0.49z)| lr 2.55e-04 | 4677.53 ms | 28.9% bf16 MFU | 124878 tok/s
step  298/19560 | loss 5.999697 (-1.50z)| norm 0.8548 (-0.27z)| lr 2.55e-04 | 4672.88 ms | 28.9% bf16 MFU | 124244 tok/s
step  299/19560 | loss 6.008988 (-1.42z)| norm 0.8642 (-0.20z)| lr 2.56e-04 | 4319.27 ms | 31.3% bf16 MFU | 124101 tok/s
step  300/19560 | loss 5.945554 (-1.83z)| norm 1.1915 (+1.59z)| lr 2.57e-04 | 4313.61 ms | 31.3% bf16 MFU | 123973 tok/s
step  301/19560 | loss 6.017043 (-1.32z)| norm 1.1073 (+1.21z)| lr 2.58e-04 | 4305.53 ms | 31.4% bf16 MFU | 123863 tok/s
step  302/19560 | loss 6.030993 (-1.21z)| norm 0.9232 (+0.14z)| lr 2.59e-04 | 4331.81 ms | 31.2% bf16 MFU | 123721 tok/s
step  303/19560 | loss 6.037485 (-1.15z)| norm 1.0218 (+0.71z)| lr 2.60e-04 | 4255.77 ms | 31.7% bf16 MFU | 123695 tok/s
step  304/19560 | loss 5.991580 (-1.45z)| norm 0.8482 (-0.30z)| lr 2.61e-04 | 4204.92 ms | 32.1% bf16 MFU | 123744 tok/s
step  305/19560 | loss 5.948257 (-1.72z)| norm 0.6842 (-1.23z)| lr 2.61e-04 | 4223.07 ms | 32.0% bf16 MFU | 123765 tok/s
step  306/19560 | loss 5.946974 (-1.70z)| norm 0.8227 (-0.42z)| lr 2.62e-04 | 4218.09 ms | 32.0% bf16 MFU | 123791 tok/s
step  307/19560 | loss 5.933905 (-1.78z)| norm 1.0714 (+1.02z)| lr 2.63e-04 | 4177.56 ms | 32.3% bf16 MFU | 123877 tok/s
step  308/19560 | loss 5.906692 (-1.93z)| norm 1.2264 (+1.99z)| lr 2.64e-04 | 4195.66 ms | 32.2% bf16 MFU | 123931 tok/s
step  309/19560 | loss 5.985750 (-1.36z)| norm 0.7578 (-0.81z)| lr 2.65e-04 | 4226.27 ms | 31.9% bf16 MFU | 123937 tok/s
step  310/19560 | loss 5.945859 (-1.62z)| norm 1.1342 (+1.47z)| lr 2.66e-04 | 4161.05 ms | 32.4% bf16 MFU | 124040 tok/s
step  311/19560 | loss 5.964751 (-1.47z)| norm 1.0535 (+0.97z)| lr 2.67e-04 | 4222.91 ms | 32.0% bf16 MFU | 124046 tok/s
step  312/19560 | loss 5.926900 (-1.71z)| norm 0.9312 (+0.22z)| lr 2.67e-04 | 4172.98 ms | 32.4% bf16 MFU | 124125 tok/s
step  313/19560 | loss 5.867825 (-2.10z)| norm 0.9951 (+0.60z)| lr 2.68e-04 | 4176.87 ms | 32.3% bf16 MFU | 124195 tok/s
step  314/19560 | loss 5.914752 (-1.74z)| norm 1.0708 (+1.13z)| lr 2.69e-04 | 4203.32 ms | 32.1% bf16 MFU | 124222 tok/s
step  315/19560 | loss 5.989698 (-1.19z)| norm 0.9165 (+0.14z)| lr 2.70e-04 | 4236.02 ms | 31.9% bf16 MFU | 124199 tok/s
step  316/19560 | loss 5.854711 (-2.13z)| norm 0.8622 (-0.21z)| lr 2.71e-04 | 4165.94 ms | 32.4% bf16 MFU | 124282 tok/s
step  317/19560 | loss 5.948465 (-1.44z)| norm 0.8836 (-0.06z)| lr 2.72e-04 | 4189.53 ms | 32.2% bf16 MFU | 124325 tok/s
step  318/19560 | loss 5.962542 (-1.32z)| norm 0.7734 (-0.77z)| lr 2.73e-04 | 4164.29 ms | 32.4% bf16 MFU | 124404 tok/s
step  319/19560 | loss 5.924672 (-1.57z)| norm 0.7752 (-0.74z)| lr 2.73e-04 | 4186.08 ms | 32.3% bf16 MFU | 124446 tok/s
step  320/19560 | loss 5.881156 (-1.86z)| norm 0.6849 (-1.33z)| lr 2.74e-04 | 4159.17 ms | 32.5% bf16 MFU | 124526 tok/s
step  321/19560 | loss 5.943926 (-1.38z)| norm 0.7623 (-0.81z)| lr 2.75e-04 | 4175.18 ms | 32.3% bf16 MFU | 124579 tok/s
step  322/19560 | loss 5.962286 (-1.23z)| norm 0.9991 (+0.77z)| lr 2.76e-04 | 4204.33 ms | 32.1% bf16 MFU | 124585 tok/s
step  323/19560 | loss 5.941606 (-1.38z)| norm 1.0320 (+0.98z)| lr 2.77e-04 | 4271.76 ms | 31.6% bf16 MFU | 124492 tok/s
step  324/19560 | loss 5.929418 (-1.45z)| norm 0.9825 (+0.64z)| lr 2.78e-04 | 4169.56 ms | 32.4% bf16 MFU | 124555 tok/s
step  325/19560 | loss 5.956742 (-1.23z)| norm 1.0627 (+1.16z)| lr 2.79e-04 | 4173.92 ms | 32.3% bf16 MFU | 124608 tok/s
step  326/19560 | loss 5.867339 (-1.89z)| norm 0.9125 (+0.15z)| lr 2.79e-04 | 4179.25 ms | 32.3% bf16 MFU | 124650 tok/s
step  327/19560 | loss 5.920711 (-1.46z)| norm 1.0288 (+0.92z)| lr 2.80e-04 | 4178.78 ms | 32.3% bf16 MFU | 124690 tok/s
step  328/19560 | loss 5.909341 (-1.52z)| norm 1.6008 (+4.34z)| lr 2.81e-04 | 4218.65 ms | 32.0% bf16 MFU | 124670 tok/s
step  329/19560 | loss 5.871153 (-1.79z)| norm 0.7898 (-0.64z)| lr 2.82e-04 | 4187.92 ms | 32.2% bf16 MFU | 124696 tok/s
step  330/19560 | loss 5.838599 (-2.00z)| norm 0.8346 (-0.36z)| lr 2.83e-04 | 4177.30 ms | 32.3% bf16 MFU | 124736 tok/s
step  331/19560 | loss 5.887083 (-1.60z)| norm 0.9269 (+0.23z)| lr 2.84e-04 | 4175.27 ms | 32.3% bf16 MFU | 124778 tok/s
step  332/19560 | loss 5.809031 (-2.16z)| norm 0.9282 (+0.23z)| lr 2.85e-04 | 4161.27 ms | 32.4% bf16 MFU | 124839 tok/s
step  333/19560 | loss 5.869812 (-1.67z)| norm 0.7667 (-0.78z)| lr 2.85e-04 | 4178.92 ms | 32.3% bf16 MFU | 124870 tok/s
step  334/19560 | loss 5.903934 (-1.39z)| norm 0.8991 (+0.03z)| lr 2.86e-04 | 4269.49 ms | 31.6% bf16 MFU | 124766 tok/s
step  335/19560 | loss 5.934385 (-1.14z)| norm 1.0323 (+0.87z)| lr 2.87e-04 | 4187.69 ms | 32.2% bf16 MFU | 124788 tok/s
step  336/19560 | loss 5.979350 (-0.78z)| norm 0.9063 (+0.04z)| lr 2.88e-04 | 4163.87 ms | 32.4% bf16 MFU | 124844 tok/s
step  337/19560 | loss 5.825984 (-1.94z)| norm 0.9506 (+0.33z)| lr 2.89e-04 | 4191.83 ms | 32.2% bf16 MFU | 124856 tok/s
step  338/19560 | loss 5.871199 (-1.56z)| norm 0.9084 (+0.08z)| lr 2.90e-04 | 4309.95 ms | 31.3% bf16 MFU | 124695 tok/s
step  339/19560 | loss 5.827404 (-1.87z)| norm 0.9105 (+0.12z)| lr 2.91e-04 | 4174.69 ms | 32.3% bf16 MFU | 124740 tok/s
step  340/19560 | loss 5.844449 (-1.72z)| norm 1.1099 (+1.47z)| lr 2.91e-04 | 4159.86 ms | 32.5% bf16 MFU | 124805 tok/s
step  341/19560 | loss 5.887079 (-1.38z)| norm 1.2750 (+2.52z)| lr 2.92e-04 | 4347.81 ms | 31.1% bf16 MFU | 124594 tok/s
step  342/19560 | loss 5.847695 (-1.66z)| norm 0.9166 (+0.12z)| lr 2.93e-04 | 4162.06 ms | 32.4% bf16 MFU | 124662 tok/s
step  343/19560 | loss 5.863029 (-1.51z)| norm 0.9487 (+0.34z)| lr 2.94e-04 | 4185.37 ms | 32.3% bf16 MFU | 124693 tok/s
step  344/19560 | loss 5.844218 (-1.63z)| norm 1.0746 (+1.18z)| lr 2.95e-04 | 4161.38 ms | 32.4% bf16 MFU | 124757 tok/s
step  345/19560 | loss 5.855651 (-1.52z)| norm 1.0126 (+0.76z)| lr 2.96e-04 | 4202.84 ms | 32.1% bf16 MFU | 124757 tok/s
step  346/19560 | loss 5.876893 (-1.34z)| norm 1.2402 (+2.22z)| lr 2.97e-04 | 4162.90 ms | 32.4% bf16 MFU | 124816 tok/s
step  347/19560 | loss 5.812848 (-1.82z)| norm 0.8426 (-0.39z)| lr 2.97e-04 | 4267.14 ms | 31.6% bf16 MFU | 124719 tok/s
step  348/19560 | loss 5.915021 (-1.00z)| norm 0.8839 (-0.12z)| lr 2.98e-04 | 4185.25 ms | 32.3% bf16 MFU | 124746 tok/s
step  349/19560 | loss 5.785582 (-1.99z)| norm 0.9739 (+0.48z)| lr 2.99e-04 | 4204.67 ms | 32.1% bf16 MFU | 124744 tok/s
step  350/19560 | loss 5.838096 (-1.55z)| norm 0.7019 (-1.31z)| lr 3.00e-04 | 4163.63 ms | 32.4% bf16 MFU | 124802 tok/s
step  351/19560 | loss 5.844804 (-1.50z)| norm 0.7534 (-0.97z)| lr 3.01e-04 | 4176.21 ms | 32.3% bf16 MFU | 124839 tok/s
step  352/19560 | loss 5.854352 (-1.40z)| norm 0.7032 (-1.28z)| lr 3.02e-04 | 4172.00 ms | 32.4% bf16 MFU | 124881 tok/s
step  353/19560 | loss 5.774199 (-2.00z)| norm 0.7170 (-1.17z)| lr 3.03e-04 | 4185.24 ms | 32.3% bf16 MFU | 124900 tok/s
step  354/19560 | loss 5.828044 (-1.55z)| norm 0.9154 (+0.12z)| lr 3.03e-04 | 4164.35 ms | 32.4% bf16 MFU | 124950 tok/s
step  355/19560 | loss 5.823662 (-1.56z)| norm 1.0998 (+1.30z)| lr 3.04e-04 | 4178.14 ms | 32.3% bf16 MFU | 124977 tok/s
step  356/19560 | loss 5.854085 (-1.30z)| norm 1.0331 (+0.86z)| lr 3.05e-04 | 4288.89 ms | 31.5% bf16 MFU | 124840 tok/s
step  357/19560 | loss 5.833635 (-1.44z)| norm 1.3350 (+2.72z)| lr 3.06e-04 | 4253.92 ms | 31.7% bf16 MFU | 124761 tok/s
step  358/19560 | loss 5.778560 (-1.85z)| norm 1.0003 (+0.59z)| lr 3.07e-04 | 4162.13 ms | 32.4% bf16 MFU | 124821 tok/s
step  359/19560 | loss 5.841792 (-1.32z)| norm 0.9907 (+0.52z)| lr 3.08e-04 | 4175.54 ms | 32.3% bf16 MFU | 124858 tok/s
step  360/19560 | loss 5.836424 (-1.34z)| norm 1.1898 (+1.75z)| lr 3.09e-04 | 4170.47 ms | 32.4% bf16 MFU | 124901 tok/s
step  361/19560 | loss 5.794858 (-1.66z)| norm 1.0252 (+0.70z)| lr 3.09e-04 | 4181.94 ms | 32.3% bf16 MFU | 124924 tok/s
step  362/19560 | loss 5.879757 (-0.96z)| norm 1.2829 (+2.25z)| lr 3.10e-04 | 4687.67 ms | 28.8% bf16 MFU | 124270 tok/s
step  363/19560 | loss 5.773860 (-1.79z)| norm 1.4217 (+2.97z)| lr 3.11e-04 | 4173.29 ms | 32.4% bf16 MFU | 124338 tok/s
step  364/19560 | loss 5.778598 (-1.72z)| norm 0.7356 (-1.10z)| lr 3.12e-04 | 4172.21 ms | 32.4% bf16 MFU | 124404 tok/s
step  365/19560 | loss 5.816780 (-1.39z)| norm 0.7652 (-0.91z)| lr 3.13e-04 | 4184.23 ms | 32.3% bf16 MFU | 124449 tok/s
step  366/19560 | loss 5.797138 (-1.53z)| norm 0.9044 (-0.10z)| lr 3.14e-04 | 4163.50 ms | 32.4% bf16 MFU | 124523 tok/s
step  367/19560 | loss 5.821796 (-1.30z)| norm 0.8860 (-0.21z)| lr 3.15e-04 | 4291.01 ms | 31.5% bf16 MFU | 124406 tok/s
step  368/19560 | loss 5.858879 (-0.99z)| norm 0.8723 (-0.31z)| lr 3.15e-04 | 6259.23 ms | 21.6% bf16 MFU | 122374 tok/s
step  369/19560 | loss 5.719609 (-2.08z)| norm 1.0037 (+0.47z)| lr 3.16e-04 | 4305.33 ms | 31.4% bf16 MFU | 122344 tok/s
step  370/19560 | loss 5.735748 (-1.92z)| norm 1.1087 (+1.09z)| lr 3.17e-04 | 4188.02 ms | 32.2% bf16 MFU | 122486 tok/s
step  371/19560 | loss 5.722393 (-1.98z)| norm 0.9770 (+0.29z)| lr 3.18e-04 | 4245.92 ms | 31.8% bf16 MFU | 122536 tok/s
step  372/19560 | loss 5.721086 (-1.96z)| norm 1.0445 (+0.69z)| lr 3.19e-04 | 4159.33 ms | 32.5% bf16 MFU | 122712 tok/s
step  373/19560 | loss 5.748936 (-1.71z)| norm 0.9551 (+0.16z)| lr 3.20e-04 | 4250.16 ms | 31.8% bf16 MFU | 122744 tok/s
step  374/19560 | loss 5.799592 (-1.29z)| norm 0.8327 (-0.57z)| lr 3.21e-04 | 4276.70 ms | 31.6% bf16 MFU | 122736 tok/s
step  375/19560 | loss 5.792371 (-1.34z)| norm 0.9317 (+0.05z)| lr 3.21e-04 | 4174.47 ms | 32.3% bf16 MFU | 122879 tok/s
step  376/19560 | loss 5.703047 (-2.04z)| norm 1.0897 (+1.01z)| lr 3.22e-04 | 4474.08 ms | 30.2% bf16 MFU | 122594 tok/s
step  377/19560 | loss 5.749856 (-1.63z)| norm 1.1239 (+1.20z)| lr 3.23e-04 | 4180.74 ms | 32.3% bf16 MFU | 122735 tok/s
step  378/19560 | loss 5.843534 (-0.85z)| norm 1.0015 (+0.45z)| lr 3.24e-04 | 4172.76 ms | 32.4% bf16 MFU | 122880 tok/s
step  379/19560 | loss 5.865229 (-0.66z)| norm 0.9839 (+0.34z)| lr 3.25e-04 | 4201.66 ms | 32.1% bf16 MFU | 122975 tok/s
step  380/19560 | loss 5.788890 (-1.28z)| norm 1.1460 (+1.31z)| lr 3.26e-04 | 4157.84 ms | 32.5% bf16 MFU | 123131 tok/s
step  381/19560 | loss 5.719217 (-1.84z)| norm 0.7203 (-1.25z)| lr 3.27e-04 | 4179.09 ms | 32.3% bf16 MFU | 123248 tok/s
step  382/19560 | loss 5.751314 (-1.55z)| norm 0.7296 (-1.19z)| lr 3.27e-04 | 4172.59 ms | 32.4% bf16 MFU | 123368 tok/s
step  383/19560 | loss 5.769798 (-1.37z)| norm 0.8156 (-0.68z)| lr 3.28e-04 | 4176.32 ms | 32.3% bf16 MFU | 123476 tok/s
step  384/19560 | loss 5.703270 (-1.90z)| norm 0.9329 (+0.03z)| lr 3.29e-04 | 4184.36 ms | 32.3% bf16 MFU | 123567 tok/s
step  385/19560 | loss 5.816855 (-0.93z)| norm 1.2061 (+1.64z)| lr 3.30e-04 | 4204.10 ms | 32.1% bf16 MFU | 123624 tok/s
step  386/19560 | loss 5.756639 (-1.43z)| norm 0.9406 (+0.05z)| lr 3.31e-04 | 4179.60 ms | 32.3% bf16 MFU | 123715 tok/s
step  387/19560 | loss 5.685158 (-2.01z)| norm 0.9087 (-0.13z)| lr 3.32e-04 | 4186.07 ms | 32.3% bf16 MFU | 123792 tok/s
step  388/19560 | loss 5.711809 (-1.75z)| norm 0.8989 (-0.18z)| lr 3.33e-04 | 4212.59 ms | 32.1% bf16 MFU | 123825 tok/s
step  389/19560 | loss 5.668904 (-2.07z)| norm 0.7910 (-0.83z)| lr 3.33e-04 | 4191.98 ms | 32.2% bf16 MFU | 123887 tok/s
step  390/19560 | loss 5.734026 (-1.50z)| norm 0.6447 (-1.69z)| lr 3.34e-04 | 4229.80 ms | 31.9% bf16 MFU | 123890 tok/s
step  391/19560 | loss 5.659719 (-2.09z)| norm 0.9955 (+0.39z)| lr 3.35e-04 | 4203.04 ms | 32.1% bf16 MFU | 123933 tok/s
step  392/19560 | loss 5.739859 (-1.39z)| norm 0.8048 (-0.76z)| lr 3.36e-04 | 4185.86 ms | 32.3% bf16 MFU | 123999 tok/s
step  393/19560 | loss 5.686283 (-1.82z)| norm 0.8007 (-0.78z)| lr 3.37e-04 | 4182.91 ms | 32.3% bf16 MFU | 124066 tok/s
step  394/19560 | loss 5.698113 (-1.69z)| norm 0.6948 (-1.40z)| lr 3.38e-04 | 4195.32 ms | 32.2% bf16 MFU | 124111 tok/s
step  395/19560 | loss 5.690879 (-1.73z)| norm 0.9204 (-0.06z)| lr 3.39e-04 | 4188.48 ms | 32.2% bf16 MFU | 124164 tok/s
step  396/19560 | loss 5.702210 (-1.61z)| norm 1.0625 (+0.78z)| lr 3.39e-04 | 4188.14 ms | 32.2% bf16 MFU | 124215 tok/s
step  397/19560 | loss 5.737134 (-1.29z)| norm 1.0357 (+0.60z)| lr 3.40e-04 | 4204.55 ms | 32.1% bf16 MFU | 124239 tok/s
step  398/19560 | loss 5.775587 (-0.96z)| norm 1.1158 (+1.07z)| lr 3.41e-04 | 4198.61 ms | 32.2% bf16 MFU | 124271 tok/s
step  399/19560 | loss 5.755457 (-1.12z)| norm 1.0803 (+0.86z)| lr 3.42e-04 | 4184.78 ms | 32.3% bf16 MFU | 124322 tok/s
step  400/19560 | loss 5.698531 (-1.60z)| norm 1.5871 (+3.72z)| lr 3.43e-04 | 4191.32 ms | 32.2% bf16 MFU | 124360 tok/s
step  401/19560 | loss 5.710340 (-1.48z)| norm 0.8971 (-0.26z)| lr 3.44e-04 | 4194.92 ms | 32.2% bf16 MFU | 124391 tok/s
step  402/19560 | loss 5.651685 (-1.96z)| norm 1.3077 (+2.07z)| lr 3.45e-04 | 4195.80 ms | 32.2% bf16 MFU | 124419 tok/s
step  403/19560 | loss 5.673520 (-1.75z)| norm 1.1023 (+0.88z)| lr 3.45e-04 | 4181.15 ms | 32.3% bf16 MFU | 124468 tok/s
step  404/19560 | loss 5.696913 (-1.51z)| norm 0.8857 (-0.36z)| lr 3.46e-04 | 4194.55 ms | 32.2% bf16 MFU | 124494 tok/s
step  405/19560 | loss 5.743883 (-1.08z)| norm 0.8088 (-0.79z)| lr 3.47e-04 | 4194.77 ms | 32.2% bf16 MFU | 124519 tok/s
step  406/19560 | loss 5.683905 (-1.59z)| norm 1.0237 (+0.44z)| lr 3.48e-04 | 4190.97 ms | 32.2% bf16 MFU | 124548 tok/s
step  407/19560 | loss 5.710062 (-1.34z)| norm 1.3569 (+2.29z)| lr 3.49e-04 | 4163.55 ms | 32.4% bf16 MFU | 124617 tok/s
step  408/19560 | loss 5.681242 (-1.58z)| norm 0.8687 (-0.46z)| lr 3.50e-04 | 4192.99 ms | 32.2% bf16 MFU | 124638 tok/s
step  409/19560 | loss 5.701427 (-1.38z)| norm 1.0998 (+0.83z)| lr 3.51e-04 | 4175.54 ms | 32.3% bf16 MFU | 124684 tok/s
step  410/19560 | loss 5.675318 (-1.59z)| norm 1.0648 (+0.62z)| lr 3.51e-04 | 4175.03 ms | 32.3% bf16 MFU | 124729 tok/s
step  411/19560 | loss 5.690817 (-1.43z)| norm 0.8378 (-0.66z)| lr 3.52e-04 | 4164.38 ms | 32.4% bf16 MFU | 124787 tok/s
step  412/19560 | loss 5.713560 (-1.21z)| norm 0.8646 (-0.52z)| lr 3.53e-04 | 4190.87 ms | 32.2% bf16 MFU | 124803 tok/s
step  413/19560 | loss 5.618536 (-2.04z)| norm 0.7564 (-1.12z)| lr 3.54e-04 | 4163.20 ms | 32.4% bf16 MFU | 124859 tok/s
step  414/19560 | loss 5.685939 (-1.40z)| norm 1.0244 (+0.40z)| lr 3.55e-04 | 4185.57 ms | 32.3% bf16 MFU | 124879 tok/s
step  415/19560 | loss 5.696529 (-1.28z)| norm 0.9870 (+0.18z)| lr 3.56e-04 | 4224.74 ms | 32.0% bf16 MFU | 124840 tok/s
step  416/19560 | loss 5.624035 (-1.91z)| norm 0.9421 (-0.07z)| lr 3.57e-04 | 4178.32 ms | 32.3% bf16 MFU | 124872 tok/s
step  417/19560 | loss 5.624284 (-1.88z)| norm 0.9892 (+0.18z)| lr 3.57e-04 | 4161.58 ms | 32.4% bf16 MFU | 124928 tok/s
step  418/19560 | loss 5.632921 (-1.77z)| norm 1.1758 (+1.22z)| lr 3.58e-04 | 4195.85 ms | 32.2% bf16 MFU | 124929 tok/s
step  419/19560 | loss 5.557875 (-2.39z)| norm 0.9226 (-0.22z)| lr 3.59e-04 | 4164.10 ms | 32.4% bf16 MFU | 124978 tok/s
step  420/19560 | loss 5.649373 (-1.55z)| norm 0.8698 (-0.51z)| lr 3.60e-04 | 4176.12 ms | 32.3% bf16 MFU | 125006 tok/s
step  421/19560 | loss 5.654309 (-1.49z)| norm 0.9097 (-0.28z)| lr 3.61e-04 | 4180.03 ms | 32.3% bf16 MFU | 125027 tok/s
step  422/19560 | loss 5.579610 (-2.11z)| norm 1.1049 (+0.81z)| lr 3.62e-04 | 4191.76 ms | 32.2% bf16 MFU | 125030 tok/s
step  423/19560 | loss 5.531165 (-2.48z)| norm 1.0401 (+0.43z)| lr 3.63e-04 | 4163.52 ms | 32.4% bf16 MFU | 125075 tok/s
step  424/19560 | loss 5.650484 (-1.41z)| norm 1.1009 (+0.77z)| lr 3.63e-04 | 4202.82 ms | 32.1% bf16 MFU | 125058 tok/s
step  425/19560 | loss 5.651461 (-1.38z)| norm 1.1028 (+0.76z)| lr 3.64e-04 | 4173.34 ms | 32.4% bf16 MFU | 125087 tok/s
step  426/19560 | loss 5.596119 (-1.84z)| norm 0.9742 (+0.02z)| lr 3.65e-04 | 4180.88 ms | 32.3% bf16 MFU | 125102 tok/s
step  427/19560 | loss 5.636807 (-1.46z)| norm 1.2303 (+1.47z)| lr 3.66e-04 | 4168.39 ms | 32.4% bf16 MFU | 125136 tok/s
